timestamps,TP9,AF7,AF8,TP10,Right AUX
1910.335,19.043,-423.34,62.988,-13.672,145.508
1910.338,223.633,348.633,91.309,-9.277,-109.375
1910.342,-22.461,79.102,64.453,-12.207,6.836
1910.343,-268.555,-157.227,68.848,-19.531,-35.645
1910.347,-67.383,-48.828,88.379,-15.625,-169.922
1910.351,188.477,-19.043,90.82,-17.09,-158.203
1910.355,73.242,-247.559,85.938,-22.949,8.301
1910.359,-211.426,-509.766,82.031,-28.32,16.113
1910.363,-148.438,-366.211,100.586,-19.043,-144.531
1910.366,142.09,-146.973,120.605,-3.418,-193.359
1910.37,107.422,-172.852,123.047,-0.977,-15.137
1910.374,-181.152,-874.023,112.305,0.488,362.793
1910.378,-221.191,-741.699,151.855,-18.555,179.199
1910.382,60.059,66.895,186.035,-13.184,-177.734
1910.386,176.758,84.473,189.453,-5.859,-164.062
1910.388,-74.219,-40.527,202.637,-35.645,-217.285
1910.391,-227.051,-20.02,213.867,-36.621,-274.902
1910.395,7.812,-53.223,214.355,-10.254,-320.312
1910.399,223.633,-98.145,210.938,16.113,-222.168
1910.403,34.668,-197.266,197.754,3.418,-162.598
1910.407,-202.637,-330.566,194.824,-10.742,-126.953
1910.411,-56.152,-208.984,210.938,0.488,-104.98
1910.415,198.73,-515.625,193.359,17.09,188.477
1910.419,106.445,-622.559,199.219,16.113,272.949
1910.423,-162.109,7.324,229.492,-17.578,-187.988
1910.427,-137.207,-18.066,218.75,-24.902,-188.477
1910.43,146.484,-43.457,233.887,-13.672,-89.844
1910.432,169.434,273.926,246.094,-7.812,-116.211
1910.436,-119.141,283.203,185.547,-33.691,-228.516
1910.44,-204.102,-156.25,115.234,-33.691,-72.266
1910.444,56.152,-194.336,97.656,-12.695,192.871
1910.448,164.551,302.734,108.887,-6.836,-16.602
1910.452,-137.695,88.379,90.82,-11.719,-160.645
1910.456,-356.934,-390.137,77.637,-22.461,-14.16
1910.46,-160.156,-947.754,103.027,-6.836,358.398
1910.463,83.008,-511.719,186.523,13.672,126.465
1910.467,-58.105,187.012,226.074,8.301,-202.637
1910.471,-254.395,-150.879,240.234,-20.508,-139.648
1910.475,-85.449,-185.059,288.086,-27.344,-163.574
1910.479,217.285,134.277,317.871,-1.953,-200.195
1910.482,163.086,119.141,324.219,3.906,-155.273
1910.486,-133.789,-286.621,317.383,-15.625,-152.344
1910.49,-144.531,-394.043,335.449,-14.16,-207.52
1910.494,118.164,-108.398,385.254,13.184,-161.133
1910.498,169.434,-142.09,403.32,27.832,-66.406
1910.502,-79.102,-740.723,380.371,1.953,273.438
1910.506,-173.34,-824.219,407.715,-26.855,226.074
1910.51,95.703,-327.148,453.125,-17.09,-128.906
1910.514,285.645,-229.98,456.055,-11.23,-46.875
1910.518,65.43,-434.57,462.891,-22.949,37.109
1910.522,-130.371,-472.168,484.375,-34.18,-175.781
1910.522,44.922,-333.496,509.766,-22.461,-366.211
1910.526,269.043,-341.309,530.273,4.883,-244.629
1910.53,131.348,-597.168,536.621,2.441,-89.355
1910.534,-150.879,-618.652,554.199,-32.715,-132.812
1910.538,-87.402,-492.188,576.172,-38.574,-246.094
1910.542,202.637,-731.445,568.359,-9.766,-16.602
1910.546,154.297,-1000,544.922,3.906,406.25
1910.549,-156.738,-890.137,571.289,-9.766,85.938
1910.553,-164.062,-583.008,570.312,-31.738,-288.574
1910.557,122.559,-638.184,511.719,9.277,-169.434
1910.561,198.242,-738.77,459.961,33.691,-53.223
1910.565,-63.477,-618.164,439.941,7.324,-67.871
1910.569,-209.961,-548.34,429.199,-2.93,-157.227
1910.573,39.551,-752.93,436.035,19.531,-13.184
1910.577,236.816,-657.227,478.027,37.109,13.672
1910.581,32.227,-453.613,484.375,18.066,-182.129
1910.585,-197.754,-592.773,458.008,-25.391,-115.234
1910.589,-28.32,-799.805,455.078,-7.324,90.332
1910.593,222.656,-758.301,454.59,-1.953,59.57
1910.597,72.266,-565.918,429.199,-44.922,-145.02
1910.601,-187.012,-692.871,348.633,-49.805,-260.254
1910.605,-113.77,-954.59,270.996,-20.508,-32.227
1910.608,145.02,-678.223,241.211,-9.277,-49.316
1910.612,103.516,-366.211,193.848,-37.109,-244.629
1910.627,-205.078,-708.984,145.508,-59.082,-154.785
1910.631,-251.953,-920.898,155.762,-54.688,-103.516
1910.635,2.93,-725.098,206.055,-42.969,-62.988
1910.639,87.402,-601.074,218.75,-52.734,-159.668
1910.642,-188.965,-724.609,210.938,-92.773,-106.934
1910.646,-395.996,-1000,234.375,-139.16,237.305
1910.65,-208.496,-898.926,299.316,-153.809,30.273
1910.654,-17.09,-507.812,387.695,-136.719,-235.84
1910.658,-250.977,-630.859,445.801,-140.625,-5.859
1910.662,-528.32,-965.82,524.414,-153.32,100.098
1910.666,-380.859,-625.488,636.719,-146.484,-212.402
1910.67,-99.121,-325.684,703.125,-109.375,-167.969
1910.672,-197.266,-446.777,813.965,-95.703,-41.016
1910.676,-466.309,-627.93,881.348,-111.816,-150.879
1910.68,-408.691,-682.617,880.859,-114.258,-268.066
1910.684,-83.984,-753.418,867.188,-123.047,-229.492
1910.687,-36.133,-894.043,852.539,-111.328,-133.301
1910.691,-312.988,-1000,837.891,-96.68,-80.566
1910.695,-338.379,-1000,765.625,-102.539,-98.633
1910.699,-41.016,-955.566,705.078,-98.145,-213.867
1910.703,125,-965.82,654.785,-68.359,138.672
1910.707,-86.914,-1000,617.676,-81.055,152.344
1910.711,-219.727,-998.535,574.707,-112.793,-407.715
1910.715,41.016,-1000,474.609,-69.824,-362.305
1910.717,322.266,-1000,389.16,-41.016,-249.512
1910.721,192.383,-1000,343.262,-52.734,-230.469
1910.725,-45.898,-1000,277.832,-66.895,-205.566
1910.729,113.281,-1000,203.613,-54.688,-70.312
1910.733,411.133,-1000,162.109,-14.16,83.984
1910.737,344.238,-1000,119.629,9.766,-93.262
1910.741,85.938,-1000,41.016,-11.719,-308.594
1910.744,83.008,-1000,-31.738,8.789,-130.371
1910.748,346.191,-1000,-76.66,50.781,324.219
1910.752,365.234,-1000,-73.242,47.363,120.605
1910.756,26.855,-1000,-121.582,30.273,-164.062
1910.76,-108.887,-1000,-170.41,11.23,-130.859
1910.762,137.695,-1000,-161.621,30.273,-173.34
1910.766,260.254,-1000,-182.129,40.039,-208.496
1910.77,-17.578,-1000,-236.816,18.066,-289.062
1910.774,-215.82,-1000,-252.441,4.883,-274.902
1910.778,-14.648,-1000,-250.488,-7.324,-268.555
1910.782,206.055,-1000,-255.371,20.02,-150.391
1910.786,46.387,-1000,-250,17.09,-113.281
1910.79,-216.309,-1000,-291.992,-14.648,139.16
1910.794,-88.867,-1000,-261.719,22.949,303.711
1910.798,218.262,-1000,-194.824,47.363,-127.441
1910.801,193.848,-1000,-232.422,55.664,-177.246
1910.805,-73.242,-1000,-257.812,47.852,-149.414
1910.807,-89.355,-1000,-231.934,29.785,-276.855
1910.811,194.824,-1000,-202.148,53.711,-276.855
1910.815,309.082,-1000,-218.262,65.918,31.25
1910.819,31.25,-1000,-230.957,51.758,43.945
1910.823,-100.098,-1000,-197.266,47.852,-228.516
1910.827,205.078,-1000,-191.895,38.574,-301.758
1910.831,371.582,-1000,-202.148,30.762,-110.352
1910.835,113.281,-1000,-203.613,26.855,168.945
1910.838,-61.523,-1000,-162.109,-9.277,-125.488
1910.842,121.582,-1000,-144.043,2.93,-314.453
1910.846,323.242,-1000,-141.113,36.133,-58.105
1910.85,167.48,-1000,-123.535,12.207,-45.898
1910.854,-133.301,-1000,-122.07,0.977,-223.633
1910.858,-82.52,-1000,-118.652,24.414,-261.23
1910.862,214.844,-1000,-92.285,56.152,-197.266
1910.866,201.66,-1000,-82.52,55.176,-205.078
1910.87,-125.488,-1000,-87.891,33.203,-223.145
1910.874,-204.102,-1000,-102.539,41.992,-77.637
1910.878,80.566,-1000,-118.164,73.73,234.863
1910.882,181.152,-1000,-80.566,62.5,246.094
1910.886,-83.008,-1000,-47.363,29.297,-183.105
1910.889,-216.309,-1000,-59.082,28.32,-246.582
1910.893,43.945,-1000,-45.898,36.621,-162.598
1910.897,271.973,-1000,-25.879,55.176,-177.734
1910.898,77.148,-1000,-19.531,36.621,-208.984
1910.902,-159.668,-1000,-47.363,7.324,-136.23
1910.906,8.789,-1000,-55.664,6.836,66.895
1910.91,289.551,-1000,-15.625,13.184,-51.27
1910.913,169.922,-1000,-16.113,8.789,-227.539
1910.917,-150.391,-1000,-41.504,11.719,17.09
1910.921,-104.004,-1000,-62.5,17.578,428.711
1910.925,213.379,-1000,-7.812,37.598,272.949
1910.929,207.031,-1000,19.531,55.664,-170.41
1910.933,-99.121,-1000,-12.695,64.453,-179.199
1910.937,-137.207,-1000,-14.648,53.711,-165.527
1910.941,170.41,-1000,6.836,55.176,-210.449
1910.945,290.527,-1000,9.766,59.082,-161.133
1910.949,42.969,-1000,-27.832,57.617,-176.27
1910.953,-106.934,-1000,-27.344,39.551,-151.855
1910.957,100.098,-1000,-2.93,29.297,-268.555
1910.961,316.406,-1000,2.93,42.969,-359.375
1910.965,125,-1000,-18.555,44.434,35.645
1910.968,-113.77,-1000,-6.836,47.852,65.43
1910.972,29.297,-1000,44.434,53.223,-232.422
1910.976,299.316,-1000,52.246,70.801,-225.098
1910.98,208.984,-1000,18.555,57.129,-50.293
1910.984,-80.566,-1000,-1.465,1.953,-98.145
1910.988,-40.039,-1000,-6.836,6.348,-237.305
1911.002,230.469,-1000,-13.184,31.25,-116.699
1911.006,266.113,-1000,-20.508,36.621,-16.602
1911.01,-20.02,-1000,-43.945,26.855,-55.664
1911.014,-136.719,-1000,-55.176,22.949,-184.57
1911.018,137.207,-1000,-62.988,41.016,-63.965
1911.021,254.395,-1000,-111.328,58.594,476.074
1911.025,7.324,-1000,-99.609,40.039,323.242
1911.029,-194.336,-1000,-95.215,24.414,-194.824
1911.033,-12.207,-1000,-140.137,38.574,-92.773
1911.037,239.258,-1000,-141.602,46.875,-22.949
1911.041,64.941,-1000,-143.066,36.133,-176.27
1911.045,-218.75,-1000,-167.48,10.742,-175.293
1911.047,-100.586,-1000,-187.012,4.883,-156.25
1911.051,174.805,-1000,-190.43,16.602,-142.09
1911.055,115.723,-1000,-191.895,11.23,-135.742
1911.059,-144.531,-1000,-223.633,-3.418,-158.203
1911.063,-145.02,-1000,-250,-11.719,-180.664
1911.066,161.133,-1000,-233.887,-10.254,-80.566
1911.07,239.746,-1000,-226.074,-10.254,26.367
1911.074,-36.133,-1000,-244.629,-41.504,-33.691
1911.078,-147.949,-1000,-277.344,-27.344,224.121
1911.082,118.164,-1000,-250,17.09,318.848
1911.086,312.5,-1000,-193.848,22.461,-83.496
1911.09,98.145,-1000,-220.215,12.695,-68.848
1911.092,-108.887,-1000,-223.145,-2.93,-70.801
1911.096,108.398,-1000,-181.641,7.324,-214.844
1911.1,366.211,-1000,-167.48,38.086,-125.977
1911.104,204.102,-1000,-189.453,46.387,125.488
1911.108,-64.941,-1000,-200.195,33.203,77.148
1911.112,16.602,-1000,-156.25,21.973,-53.223
1911.115,281.25,-1000,-132.324,0.488,-73.242
1911.119,231.445,-1000,-161.621,-20.02,41.992
1911.123,-93.75,-999.023,-168.457,-39.062,219.238
1911.127,-155.273,-1000,-106.934,-63.477,-47.852
1911.131,127.441,-971.68,-67.383,-57.617,-169.434
1911.135,189.941,-970.215,-64.941,-20.508,51.27
1911.137,-98.633,-1000,-55.176,-24.902,20.508
1911.141,-253.418,-998.047,-25.879,-52.734,-179.688
1911.145,-8.789,-994.629,-3.906,-31.738,-153.32
1911.148,202.148,-958.008,28.32,-18.555,-21.484
1911.152,-26.855,-952.148,47.363,-36.621,-92.285
1911.156,-278.809,-1000,40.527,-39.062,-180.664
1911.16,-102.539,-996.094,67.871,-26.855,-27.344
1911.164,168.945,-1000,78.613,-11.23,371.582
1911.168,50.293,-955.078,114.258,-11.23,285.156
1911.172,-216.797,-860.84,155.762,-36.621,-125
1911.176,-166.504,-961.426,143.066,-39.551,-40.527
1911.18,128.418,-988.77,166.504,-3.418,120.605
1911.181,145.996,-790.527,195.801,4.883,-0.977
1911.185,-165.039,-795.41,183.594,-30.762,-151.855
1911.189,-244.629,-997.559,149.902,-51.758,54.199
1911.193,28.32,-978.027,156.738,-31.25,380.859
1911.197,147.949,-777.344,211.914,-14.648,127.441
1911.201,-131.348,-876.953,207.031,-14.648,-37.598
1911.205,-320.312,-1000,167.48,-27.832,165.039
1911.209,-83.984,-994.629,178.711,-31.738,169.922
1911.213,134.277,-766.602,222.656,-8.789,-118.652
1911.217,-74.707,-662.109,188.477,-11.23,-247.559
1911.221,-329.102,-928.711,145.508,-22.949,-230.469
1911.224,-166.504,-910.645,151.367,-13.184,-246.094
1911.23,145.02,-702.637,160.156,-14.648,-261.23
1911.234,56.641,-833.008,130.371,-31.25,-173.34
1911.237,-236.328,-1000,105.469,-41.992,-84.961
1911.241,-214.844,-862.793,132.812,-28.32,-117.676
1911.245,69.336,-622.07,146.484,-2.441,-128.418
1911.249,99.121,-695.312,127.441,32.227,27.832
1911.253,-175.781,-925.781,92.285,37.598,317.383
1911.257,-253.418,-921.875,85.938,13.184,118.164
1911.261,10.254,-591.797,97.656,-0.977,-246.094
1911.265,166.992,-548.34,70.312,7.324,-130.371
1911.269,-97.656,-770.02,35.645,1.953,-6.836
1911.273,-315.43,-731.934,13.672,-1.465,-103.027
1911.272,-89.844,-590.332,9.277,15.625,-185.059
1911.276,169.434,-592.773,-7.324,19.531,-41.992
1911.28,-17.578,-895.508,-44.922,28.32,50.781
1911.283,-306.641,-1000,-54.688,22.461,16.602
1911.287,-176.758,-946.289,-58.105,3.906,-75.684
1911.291,134.277,-945.312,-75.195,49.805,19.531
1911.295,82.031,-1000,-123.047,73.242,536.621
1911.299,-209.961,-996.582,-102.051,19.043,433.594
1911.303,-177.734,-899.902,-70.801,10.742,-166.016
1911.307,111.816,-867.188,-77.148,28.32,-188.477
1911.311,148.926,-750.977,-78.125,12.207,-104.004
1911.315,-112.305,-706.055,-106.934,0,-177.734
1911.319,-202.148,-826.172,-128.418,2.93,-132.812
1911.322,67.871,-879.883,-125,20.02,-93.262
1911.326,242.188,-721.68,-118.164,29.297,-86.914
1911.33,6.348,-687.5,-130.859,24.414,-149.902
1911.334,-194.336,-926.758,-157.715,1.465,-218.262
1911.338,-0.977,-1000,-159.668,9.277,-90.332
1911.342,255.371,-986.328,-144.531,52.734,-58.594
1911.346,105.957,-971.191,-149.414,38.574,-13.672
1911.35,-193.848,-952.148,-163.086,13.672,-47.852
1911.354,-100.586,-1000,-205.078,31.738,171.875
1911.358,193.359,-851.562,-173.828,40.039,304.199
1911.362,170.898,-496.582,-136.719,17.09,-50.293
1911.377,-122.07,-735.352,-170.41,-10.742,-147.461
1911.381,-138.672,-965.82,-183.105,-12.207,-208.008
1911.385,155.273,-880.371,-173.828,-15.625,-184.082
1911.389,235.84,-633.301,-144.043,-15.625,-137.207
1911.393,-26.367,-652.344,-149.902,-17.578,46.387
1911.397,-179.688,-994.141,-155.762,1.953,260.742
1911.401,58.594,-833.008,-106.934,3.906,80.566
1911.405,263.184,-536.133,-94.238,-30.762,-76.172
1911.408,3.906,-728.516,-113.281,-45.898,46.387
1911.412,-250.977,-981.934,-97.656,-53.711,334.961
1911.416,-56.641,-469.727,-14.16,-46.875,78.125
1911.42,224.609,-63.477,23.926,-29.297,-127.93
1911.422,104.004,-205.566,48.828,-38.574,-51.758
1911.426,-222.656,-311.035,95.215,-47.363,-134.766
1911.43,-163.574,-234.863,142.09,-33.203,-270.02
1911.434,152.832,-73.242,206.543,-31.25,-216.797
1911.437,147.949,-104.98,252.93,-18.555,-146.973
1911.441,-103.027,-288.574,277.344,2.93,-128.906
1911.445,-135.742,-320.312,321.289,5.859,-105.469
1911.449,187.5,-93.262,391.602,18.066,-149.414
1911.453,311.523,-341.309,406.738,32.715,78.613
1911.457,18.555,-455.566,418.457,33.691,151.367
1911.461,-125.488,37.598,485.352,27.832,-104.492
1911.465,127.441,173.828,522.461,49.316,-114.258
1911.467,383.789,184.082,554.199,64.941,-18.066
1911.471,193.848,472.168,580.078,35.645,-46.875
1911.475,-51.758,387.695,560.059,23.438,-131.836
1911.479,113.77,116.699,568.359,37.109,17.578
1911.482,403.809,236.328,609.863,58.105,231.445
1911.486,317.871,433.105,623.535,33.203,13.672
1911.49,11.719,238.281,596.68,12.695,-251.953
1911.494,32.227,-100.586,580.566,18.555,-143.555
1911.498,332.031,-80.566,622.07,42.48,190.918
1911.502,335.449,524.902,648.926,44.922,-4.395
1911.506,10.254,592.773,591.797,19.043,-233.887
1911.51,-110.352,223.145,549.316,-8.301,-135.742
1911.514,147.949,142.09,531.738,5.859,-68.359
1911.517,264.648,427.246,518.066,39.551,-94.727
1911.521,-33.691,402.832,458.984,26.367,-133.301
1911.525,-261.23,-123.047,408.691,1.465,-34.18
1911.529,-65.918,-153.32,420.898,2.441,-30.762
1911.533,144.531,52.246,421.875,28.809,-34.668
1911.537,-50.781,-98.633,417.969,23.438,-35.645
1911.541,-347.656,-673.828,418.945,8.301,136.719
1911.545,-255.371,-788.086,496.094,18.555,53.223
1911.549,53.223,-149.902,585.938,18.555,-281.738
1911.553,-23.926,-178.711,573.73,11.23,-154.297
1911.557,-348.633,-499.023,565.43,3.418,-45.41
1911.558,-350.098,-540.039,566.406,-7.324,-165.039
1911.562,-52.246,-521.484,555.664,-5.859,-298.828
1911.566,5.371,-742.188,520.996,3.418,-35.156
1911.57,-332.52,-1000,476.562,-29.297,216.309
1911.574,-489.258,-997.07,474.609,-51.758,-68.848
1911.578,-219.727,-994.629,463.379,-41.504,-157.227
1911.581,-65.43,-1000,421.875,-19.531,82.031
1911.585,-331.543,-1000,365.234,-0.977,418.457
1911.589,-588.379,-1000,399.902,-30.273,161.133
1911.593,-462.891,-1000,431.641,-50.781,-177.246
1911.597,-263.672,-1000,398.926,-47.852,-79.59
1911.601,-435.547,-1000,378.418,-62.988,-65.918
1911.604,-760.742,-1000,357.91,-67.871,-147.949
1911.607,-694.336,-1000,333.496,-45.41,-192.383
1911.611,-374.512,-1000,333.496,-42.969,-134.766
1911.615,-423.828,-1000,331.543,-42.969,-58.105
1911.619,-716.309,-1000,274.414,-51.758,-100.098
1911.623,-736.328,-1000,242.188,-77.148,-157.715
1911.627,-402.344,-1000,220.215,-40.527,240.723
1911.631,-260.742,-1000,221.191,-16.113,370.605
1911.635,-501.465,-1000,245.605,-60.547,-136.719
1911.639,-588.867,-1000,201.66,-60.059,-260.254
1911.643,-317.383,-1000,186.523,-51.27,-249.512
1911.647,-78.125,-1000,203.125,-82.031,-266.602
1911.647,-224.609,-1000,180.176,-72.754,-197.754
1911.651,-444.824,-1000,144.043,-79.59,-146.973
1911.655,-257.812,-1000,144.043,-106.934,-103.027
1911.659,38.574,-1000,184.57,-86.914,24.414
1911.663,-93.262,-1000,179.688,-91.797,22.949
1911.667,-367.188,-1000,109.375,-95.703,-10.254
1911.671,-300.781,-1000,81.055,-83.984,285.156
1911.675,-21.484,-1000,146.484,-66.895,244.141
1911.679,7.324,-1000,181.641,-45.898,-132.812
1911.682,-267.09,-1000,128.906,-52.246,-3.906
1911.686,-356.445,-1000,131.348,-63.965,73.73
1911.69,-66.406,-1000,201.172,-58.105,-166.992
1911.708,52.734,-1000,209.961,-46.387,-58.105
1911.711,-209.473,-1000,197.266,-49.316,6.836
1911.715,-348.633,-1000,221.68,-54.688,-54.199
1911.719,-97.168,-1000,246.582,-40.039,-116.211
1911.723,125.488,-1000,246.582,-16.113,-109.375
1911.727,-61.523,-1000,238.281,-33.691,-60.059
1911.731,-276.367,-1000,256.836,-59.082,-88.867
1911.735,-109.375,-1000,276.367,-52.246,-170.41
1911.739,188.965,-1000,280.273,-38.574,-228.516
1911.743,108.887,-1000,247.559,-18.066,281.25
1911.747,-161.621,-1000,270.996,-28.809,269.043
1911.75,-116.699,-999.512,330.078,-38.574,-225.098
1911.752,184.57,-1000,317.383,-4.883,-132.812
1911.756,222.656,-982.422,324.707,14.648,-30.273
1911.76,-60.059,-980.957,319.824,-18.066,19.043
1911.764,-128.906,-1000,337.891,-35.156,-59.57
1911.768,174.805,-996.094,360.352,-26.367,64.941
1911.772,296.387,-1000,344.727,-32.227,360.352
1911.775,14.16,-1000,371.094,-36.621,199.219
1911.779,-165.039,-1000,395.508,-32.715,-48.34
1911.783,52.734,-1000,377.93,-27.832,106.445
1911.787,292.48,-1000,371.582,-19.043,378.906
1911.791,121.094,-1000,429.688,-26.855,78.125
1911.795,-154.297,-1000,415.039,-36.133,-125.977
1911.797,-80.566,-1000,396.973,-31.25,-64.941
1911.801,211.426,-998.535,434.57,-32.715,-35.645
1911.805,134.277,-998.047,441.895,-17.578,-159.668
1911.808,-208.984,-1000,436.035,-21.973,-257.324
1911.812,-206.543,-1000,464.844,-62.988,-108.887
1911.816,72.266,-1000,506.348,-87.402,-58.105
1911.82,52.246,-1000,548.828,-93.262,-100.586
1911.824,-275.879,-1000,557.129,-118.164,-151.855
1911.828,-412.109,-1000,541.016,-144.531,110.352
1911.832,-199.219,-1000,666.504,-149.414,148.926
1911.836,-40.527,-964.355,752.441,-147.949,-161.133
1911.84,-281.25,-967.773,633.789,-156.738,-96.191
1911.843,-495.605,-1000,539.062,-211.426,-76.172
1911.847,-304.688,-1000,481.445,-218.75,-37.598
1911.851,-36.621,-999.512,464.844,-195.312,17.09
1911.855,-184.57,-1000,509.766,-227.051,51.27
1911.858,-467.285,-1000,512.695,-259.766,243.164
1911.862,-347.656,-1000,450.195,-267.09,62.988
1911.866,-21.973,-1000,351.562,-257.812,-163.086
1911.87,-11.23,-1000,236.328,-221.68,151.855
1911.874,-252.441,-1000,192.383,-208.984,389.16
1911.878,-232.91,-1000,227.051,-206.543,51.27
1911.882,74.707,-988.281,225.586,-166.992,-120.117
1911.886,205.078,-989.258,204.102,-137.207,-50.293
1911.887,12.695,-1000,182.129,-133.789,-176.27
1911.891,-90.332,-1000,164.551,-124.512,-250.488
1911.895,196.289,-1000,154.297,-115.234,-192.383
1911.899,427.246,-1000,137.207,-61.035,-113.77
1911.903,137.207,-1000,114.258,-5.859,-70.801
1911.907,-139.16,-1000,83.008,-15.137,-118.164
1911.911,19.043,-1000,87.891,-2.441,-123.535
1911.915,292.48,-1000,61.523,7.812,300.293
1911.919,196.777,-1000,43.945,-20.508,428.711
1911.922,-117.188,-976.562,63.477,-24.414,-19.531
1911.926,-42.48,-998.047,17.09,-33.203,-94.727
1911.93,285.645,-933.594,-0.977,-21.973,-52.734
1911.932,272.461,-825.195,-5.371,26.855,-112.793
1911.936,-33.203,-836.426,-24.902,43.457,-143.555
1911.94,-106.445,-968.75,-63.965,48.34,51.27
1911.944,168.457,-909.668,-67.383,76.172,211.426
1911.948,271.973,-697.266,-46.387,97.168,68.848
1911.952,7.812,-907.227,-90.332,93.262,-43.457
1911.956,-175.293,-1000,-119.141,78.125,119.141
1911.959,16.602,-1000,-147.461,103.027,615.234
1911.963,237.305,-912.109,-110.352,96.68,366.211
1911.967,41.992,-826.172,-118.164,72.754,-94.727
1911.971,-210.449,-978.027,-177.246,63.477,0.488
1911.975,-46.387,-1000,-167.48,55.664,-45.41
1911.979,217.773,-918.945,-159.18,71.289,-132.812
1911.982,129.883,-928.223,-185.059,83.984,-86.914
1911.986,-125.977,-1000,-214.355,54.199,52.734
1911.99,-64.941,-1000,-208.008,42.969,65.918
1911.994,233.887,-944.336,-189.453,73.242,34.18
1911.998,258.789,-950.195,-218.75,81.055,101.562
1912.002,-37.109,-1000,-282.227,68.359,399.902
